Gene_Name,ENSEMBL_ID,TCGA-F5-6863-01A-11R-1928-07,TCGA-DC-6681-01A-11R-A32Z-07,TCGA-F5-6810-01A-11R-1830-07,TCGA-AH-6549-01A-11R-1830-07,TCGA-AH-6903-01A-11R-1928-07,TCGA-EI-6885-01A-11R-1928-07,TCGA-F5-6814-01A-31R-1928-07,TCGA-CL-4957-01A-01R-1736-07,TCGA-AF-2687-01A-02R-1736-07,TCGA-AF-3911-01A-01R-1736-07,TCGA-AG-4021-01A-01R-1736-07,TCGA-CI-6622-01A-11R-1830-07,TCGA-F5-6861-01A-11R-1928-07,TCGA-DY-A1DD-01A-21R-A155-07,TCGA-EI-6917-01A-11R-1928-07,TCGA-F5-6864-01A-11R-1928-07,TCGA-AG-3592-01A-02R-1736-07,TCGA-DT-5265-01A-21R-1830-07,TCGA-AF-A56L-01A-31R-A39D-07,TCGA-F5-6465-01A-11R-1736-07,TCGA-AG-3902-01A-01R-A32Z-07,TCGA-EI-7002-01A-11R-1928-07,TCGA-EI-6514-01A-11R-1736-07,TCGA-F5-6812-01A-11R-1830-07,TCGA-DY-A1DE-01A-11R-A155-07,TCGA-CI-6620-01A-11R-1830-07,TCGA-DC-4745-01A-01R-A32Z-07,TCGA-AG-3731-01A-11R-1736-07,TCGA-AH-6644-01A-21R-1830-07,TCGA-F5-6702-01A-11R-1830-07,TCGA-F5-6813-01A-11R-1830-07,TCGA-CI-6619-01B-11R-1830-07,TCGA-DC-5869-01A-01R-1660-07,TCGA-EI-6508-01A-11R-1736-07,TCGA-EI-6513-01A-21R-1736-07,TCGA-CI-6621-01A-11R-1830-07,TCGA-AF-2690-01A-02R-1736-07,TCGA-EF-5830-01A-01R-1660-07,TCGA-DY-A1DF-01A-11R-A155-07,TCGA-DY-A1DC-01A-31R-A155-07,TCGA-AF-2693-01A-02R-1736-07,TCGA-EI-6509-01A-11R-1736-07,TCGA-EI-6881-01A-11R-A32Z-07,TCGA-DC-4749-01A-01R-1736-07,TCGA-AH-6643-01A-11R-1830-07,TCGA-EI-7004-01A-11R-1928-07,TCGA-AG-3742-01A-11R-1660-07,TCGA-AF-4110-01A-02R-1736-07,TCGA-EI-6883-01A-31R-1928-07,TCGA-AF-A56N-01A-12R-A39D-07,TCGA-CI-6623-01B-11R-1830-07,TCGA-AG-4022-01A-01R-1736-07,TCGA-F5-6571-01A-12R-1830-07,TCGA-AH-6544-01A-11R-1830-07,TCGA-F5-6464-01A-11R-1736-07,TCGA-DC-6154-01A-31R-1928-07,TCGA-BM-6198-01A-11R-1736-07,TCGA-CL-5917-01A-11R-1660-07,TCGA-G5-6572-01A-11R-1830-07,TCGA-EI-6511-01A-11R-1736-07,TCGA-DC-6683-01A-11R-1830-07,TCGA-F5-6811-01A-11R-1830-07,TCGA-EI-6506-01A-11R-1736-07,TCGA-DC-6158-01A-11R-1660-07,TCGA-AF-A56K-01A-32R-A39D-07,TCGA-EI-6507-01A-11R-1736-07,TCGA-G5-6233-01A-11R-1736-07,TCGA-AF-6655-01A-11R-1830-07,TCGA-DC-6157-01A-11R-1660-07,TCGA-AG-3725-01A-11R-1736-07,TCGA-AF-5654-01A-01R-1660-07,TCGA-EF-5831-01A-01R-1660-07,TCGA-DC-6682-01A-11R-1830-07,TCGA-DY-A0XA-01A-11R-A155-07,TCGA-AG-3591-01A-01R-1736-07,TCGA-G5-6641-01A-11R-A32Z-07,TCGA-EI-6884-01A-11R-1928-07,TCGA-DC-5337-01A-01R-1660-07,TCGA-CI-6624-01C-11R-1830-07,TCGA-EI-6512-01A-11R-1736-07,TCGA-CL-5918-01A-11R-1660-07,TCGA-DC-6156-01A-11R-1660-07,TCGA-DC-6160-01A-11R-1660-07,TCGA-DY-A1DG-01A-11R-A32Y-07,TCGA-G5-6235-01A-11R-1736-07,TCGA-AG-A026-01A-01R-A00A-07,TCGA-AG-3732-01A-11R-1660-07,TCGA-AH-6547-01A-11R-1830-07,TCGA-EI-6510-01A-11R-1736-07,TCGA-AH-6897-01A-11R-1928-07,TCGA-AG-3574-01A-01R-0821-07,TCGA-AF-6672-01A-11R-1830-07,TCGA-DY-A1H8-01A-21R-A155-07,TCGA-AF-3913-01A-02R-1119-07,TCGA-AG-3601-01A-01R-0826-07,TCGA-AG-3584-01A-01R-0821-07,TCGA-AG-A01W-01A-21R-A083-07,TCGA-AF-6136-01A-11R-1830-07,TCGA-AG-A01N-01A-01R-A00A-07,TCGA-AG-3600-01A-01R-0826-07,TCGA-AG-3999-01A-01R-1119-07,TCGA-AG-A01Y-01A-41R-A083-07,TCGA-AG-3609-01A-02R-0826-07,TCGA-EI-6882-01A-11R-1928-07,TCGA-AG-A036-01A-12R-A083-07,TCGA-AG-4001-01A-02R-1119-07,TCGA-AG-3901-01A-01R-1119-07,TCGA-AG-3898-01A-01R-1119-07,TCGA-AF-2691-01A-01R-0821-07,TCGA-AG-3583-01A-01R-0821-07,TCGA-AG-3605-01A-01R-0826-07,TCGA-AG-3612-01A-01R-0826-07,TCGA-AG-A00H-01A-01R-A00A-07,TCGA-AG-3599-01A-02R-0826-07,TCGA-AG-A020-01A-21R-A083-07,TCGA-DC-6155-01A-11R-1660-07,TCGA-AG-3608-01A-01R-0826-07,TCGA-AF-3400-01A-01R-0821-07,TCGA-AG-3581-01A-01R-0821-07,TCGA-AG-3598-01A-01R-0826-07,TCGA-AG-3896-01A-01R-1119-07,TCGA-AF-2692-01A-01R-0821-07,TCGA-AG-3894-01A-01R-1119-07,TCGA-AG-4005-01A-01R-1119-07,TCGA-AG-3575-01A-01R-0821-07,TCGA-AG-3887-01A-01R-1119-07,TCGA-AG-A025-01A-01R-A00A-07,TCGA-AG-A023-01A-01R-A00A-07,TCGA-AG-3602-01A-02R-0826-07,TCGA-AG-3580-01A-01R-0821-07,TCGA-AG-4008-01A-01R-1119-07,TCGA-AG-3578-01A-01R-0821-07,TCGA-AG-A032-01A-01R-A00A-07,TCGA-AG-3892-01A-01R-1119-07,TCGA-AG-4007-01A-01R-1119-07,TCGA-AG-4015-01A-01R-1119-07,TCGA-AG-3586-01A-02R-0821-07,TCGA-AG-3893-01A-01R-1119-07,TCGA-AG-3587-01A-01R-0821-07,TCGA-AG-A01L-01A-01R-A002-07,TCGA-AG-3593-01A-01R-0821-07,TCGA-AG-3582-01A-01R-0821-07,TCGA-AG-A008-01A-01R-A002-07,TCGA-AG-A011-01A-01R-A002-07,TCGA-AG-3909-01A-01R-1119-07,TCGA-AG-A016-01A-01R-A002-07,TCGA-AG-3594-01A-02R-0821-07,TCGA-AG-A002-01A-01R-A002-07,TCGA-AG-3881-01A-01R-0905-07,TCGA-AG-A014-01A-02R-A002-07,TCGA-AG-3878-01A-02R-0905-07,TCGA-AG-A00C-01A-01R-A002-07,TCGA-AG-3728-01A-01R-0905-07,TCGA-AG-3890-01A-01R-1119-07,TCGA-AG-3611-01A-01R-0826-07,TCGA-AG-A01J-01A-01R-A00A-07,TCGA-AG-A00Y-01A-02R-A002-07,TCGA-AG-A02N-01A-11R-A083-07,TCGA-AG-3883-01A-02R-0905-07,TCGA-AG-A02G-01A-01R-A00A-07,TCGA-AG-A015-01A-01R-A002-07,TCGA-AG-3726-01A-02R-0905-07,TCGA-AG-3885-01A-01R-0905-07,TCGA-AG-A02X-01A-01R-A00A-07,TCGA-AG-3882-01A-01R-0905-07,TCGA-AG-3727-01A-01R-0905-07
HSPD1,ENSG00000144381.18,15.748140425125316,15.446501793903549,15.396404095621863,16.435312146876115,16.3999287530955,16.364203066466484,16.186752630148955,16.294189943620655,15.447761267868385,15.291854176807233,15.121452573920317,16.282292103765197,15.700737720065964,14.868629668212657,16.34777706161737,15.297632789142513,15.647121098592219,14.560213400871515,15.68636373605026,15.585167948032307,15.671955638226214,15.490161446683961,15.241163880915709,14.489973363111451,14.97271060143245,15.972239407433802,15.272812005562026,15.59636449060122,15.479685546171934,14.817083584803378,14.754261196514001,15.687074908350857,16.026155978784306,15.39214968899558,15.529155996236016,15.732140920881394,14.539764654580962,15.24272753598652,13.623309967191387,15.465725816864774,15.200783687411496,15.202085551489175,15.609698181084322,15.302031961811265,15.34231778275281,14.235191525516123,15.74420315113283,14.3009244909763,15.330111578042974,15.509805925957169,16.017765357073024,14.890216769157735,14.736507634878501,15.608659108106627,14.179364867483423,15.491070171775327,15.207433824679617,15.74388770452812,15.783612165256038,15.690680077396468,15.570715511472988,14.902893230864692,14.271973600233888,15.441323181833882,15.116140864870427,14.272775563286087,15.28464339063074,14.967721604777646,15.373103041644775,14.9623086163775,16.43089352554755,15.438596950854475,15.751360990896696,15.14660844953749,14.671043423590685,14.533451411978735,14.853748146005374,15.102754896489513,14.660497360248796,15.262535340526282,15.824163209744158,14.48947168700768,15.52943055414615,14.775816012673026,15.372559026162515,13.696206869018894,13.981834819231716,13.926666629347283,14.685953284813918,15.51797688755755,14.572877829028506,14.061371192659811,14.91904952367693,14.016111838220512,13.643292526926809,13.611831705984551,15.27394125977685,14.588187580904567,14.553689284977807,14.297632789142513,13.93875258654304,14.3888245380236,13.903693590364231,14.568015473692062,14.21295228503686,12.950191349972702,13.030149824925715,14.279465491793964,13.266932910607357,13.654524152676576,13.866506212226202,13.867471806961992,13.228968963402728,13.635037871183252,14.61269575047399,14.073388468542353,13.866795958511538,12.99929538702341,13.143861481867859,13.658323073040043,13.989660589736523,13.974593839981678,13.268249571994492,13.669770888525518,12.752798758435516,13.370959793297386,13.567480801143045,13.700006150882865,12.654859754207394,13.59175607602299,13.364271474681054,13.719281855600725,13.336646024747372,13.199365616857982,13.195679785495981,13.580376352946306,13.663891611066969,12.7714894695006,13.360847084179664,13.440609666748422,13.748402528398184,13.697402007502708,13.880348808156027,13.597470650974085,13.051888655905378,13.628331614678846,13.108851117040153,12.938109326219239,11.178042328864821,13.219622317071163,11.594791118089265,13.613904544043566,11.584492796975875,12.582847628550267,11.85369942030022,13.365092120346462,13.419960177847889,13.62924276654675,12.100990784092762,13.400345796534694,12.919608238603253,11.944712061043486,11.393926675640417,12.959277505720502,11.566054038171092,11.428883552010191
HSPE1,ENSG00000115541.11,11.1705510353167,10.970105890612182,11.747353829478062,11.80896417491926,11.497851836951117,11.038918989292302,11.214319120800766,12.044735626056909,11.199672344836364,11.378294855911891,10.904634621668151,11.57790083688697,10.410451351503994,11.26502894245816,11.014717929860009,10.822570830950168,11.73893668167614,11.35149140932002,11.29748950116098,11.216745858195306,11.205182326228643,10.382624026574916,11.096056239180946,10.727920454563199,11.687375683437468,11.429929741353273,11.543515216152167,11.102631888854969,11.042343379793692,10.91513244895065,11.070791809423062,11.475733430966399,11.88340698638837,11.278449458220482,11.232420927176076,11.240195053979924,10.693486957499326,11.046441948007311,11.14274527675153,11.86457308177364,11.11829223302699,11.014717929860009,11.448116305409464,12.076481601207021,11.24436383512051,9.057991722759176,11.211888294546004,10.674192268145683,10.296916206879288,11.489847960439297,11.41574176829009,10.850968150982439,9.98299357469431,11.627533884472792,9.94982671075911,10.839203788096944,11.592924155627637,11.199672344836364,11.236014191900084,11.31797782240712,11.474212937193943,10.75905593916017,10.641148597411233,10.754052367528924,10.584022940257542,10.122827994807666,11.480285320936371,10.558420713268664,11.2940463132715,11.191676146352428,11.706927639617403,11.494855584491198,11.217351905270334,11.247927513443585,11.513234113806053,10.978710459106358,9.714245517666123,12.030322282644034,10.584962500721156,10.965784284662087,12.492604304386683,10.214319120800766,11.072802534544207,11.51175265376738,11.186114239541643,10.200898605038445,10.086136225027309,9.759888183221834,10.606405212697785,10.497851836951117,10.855647166027266,10.118941072723507,12.368506461507693,10.584022940257542,10.897845456005511,10.11504365016171,12.022367813028454,10.707359132080883,11.030667136246942,10.784634845557521,10.13699111208023,10.533329732305834,10.345405246717796,9.52552080909507,11.342630298678408,9.554588851677638,9.72451385311995,10.977279923499916,9.409390936137703,10.349834091457247,10.45532722030456,10.079484783826816,9.831307243802051,10.188588845707349,11.363039630256514,12.41758884038258,10.542064542283443,9.899356922923111,9.537218400538595,10.78135971352466,10.30035256032822,10.580258567499788,9.564149489985732,9.539158811108031,10.411510988012072,9.76487159073609,9.550746785383243,9.4241662888181,11.080151309614088,10.016808287686555,9.588714635582264,10.29232163280204,10.181152256865566,10.459431618637296,9.632995197142957,9.884170519108435,9.782998208920414,9.13699111208023,9.45532722030456,9.751544059089099,10.256208688527387,9.682994583681683,10.30035256032822,9.800899899920305,9.005624549193879,9.383704292474052,9.422064766172813,9.485829308701904,8.73809225962049,9.62935662007961,8.870364719583405,10.257387842692651,8.566054038171092,9.264442600226602,9.643856189774725,9.65284497300198,9.35974956032233,10.258566033889933,10.293471648838134,9.746514321138463,9.038918989292302,8.717676423066395,8.45532722030456,9.164906926675688,8.83605035505807,8.515699838284043
CCT6A,ENSG00000146731.11,14.225433405311243,13.556026992724677,14.404808945320575,14.248594724234646,14.785503554188926,14.925647155084594,14.500966330282983,14.152918576136623,14.062889375245748,14.857495091973577,13.812077003429318,13.877284133523196,14.123313124568744,14.277287400130357,14.209605669143569,14.061371192659811,15.216177457751593,13.590820930930525,14.418116141207488,13.584257887744567,14.080151309614088,14.076314574284591,14.18371291029291,14.036431213668514,13.806448927863366,14.133463346523438,14.862492073487484,13.92471973473838,14.520864182988744,13.874020767658976,13.955286645524469,14.514960563330183,14.279973240374394,14.509156432503849,15.157504839926114,14.062636455734644,13.525765478821915,14.283522485644026,13.161604304002845,13.869401059778095,13.73375682214549,13.754887502163468,14.306773744642879,14.173208652765974,14.39687231851056,13.759576147957098,14.044137936273186,13.799888688663591,14.386401423640777,13.761551232444479,14.837184413659518,13.880635787908501,13.782486378978945,13.92063198766726,13.650266428900203,13.994265033718973,13.798775537031908,13.94452905919877,13.777255315191923,14.19506456372082,13.897372797664657,13.92081804583632,13.56843119316746,14.108279413033905,13.907454038318624,13.306488964728633,13.753947941699854,13.734074491428045,14.222191138456333,14.143702076857931,14.072467608241858,14.449471100181295,14.180064544466989,14.169925001442312,13.162076570374312,13.459687756239548,13.789737401067145,13.74588436914204,13.775404519503981,14.020806360724265,14.085887348621604,13.515946179109518,13.882738563615304,13.442425193331607,13.802213415823735,12.959277505720502,13.1767964781476,12.875557388803728,13.657430108963014,13.573765513926924,12.684529482418487,13.043710863347156,13.143702076857931,13.110157018954066,13.36796070964157,12.515946179109518,13.110646427577821,13.414156679274141,13.312032058744862,12.902940323128275,12.721099188707186,13.059344460824425,13.216745858195306,13.119589620741122,13.56724310527944,13.616663703461459,12.004922678569045,12.967946705812707,12.093417564387961,12.527477006060396,12.786473845221302,13.09077405464075,12.49360530705712,12.834075953434885,13.105581181277437,11.383704292474052,12.734709620225837,12.405673332281866,12.601074338941668,12.393658591454773,12.335390354693924,12.292033985499543,12.319107575824983,12.308907804063939,12.46326891598129,11.925925264972856,12.244661144764198,11.980139577639157,11.731743290707842,12.466586337719244,12.245849771023723,12.489597122389307,11.973697366305352,12.128316602903544,12.774375272802063,13.036001852919865,12.392585756275468,12.036517070486518,12.525276097867126,12.244066464194818,12.52552080909507,12.638662165859655,12.151967870968189,11.64880694972577,12.332596057789214,12.526499239136566,12.087131301540529,12.069785394983302,11.200285605224298,12.583787954502338,11.674633661767267,12.043710863347156,11.466586337719244,11.487337615207181,11.821773981970567,12.131535468676345,12.257387842692651,12.335948565202298,11.163649676015824,12.60130652612184,12.54978466794786,11.353146825498083,11.462502272597265,11.929258408636972,10.809768128710413,10.891024190149498
HSPA9,ENSG00000113013.16,14.562302058200244,14.585314678201458,14.277142077033695,15.45917543555203,15.276960402575144,14.959458646412672,15.083437774456916,15.054265139625764,13.726218159332198,13.903128676812319,13.55542794150115,14.470658874060552,15.01284274220817,13.131053096409643,15.204494728293207,14.359406412819133,14.702551494620945,13.508289986140348,14.50624558702854,14.020025000370097,14.525337279565608,15.044607570518187,14.346929196103249,13.737669863177453,14.239673108330578,14.649929757036618,13.991521846075695,14.319531005375806,14.395601074102421,13.350110443347928,14.108769458908483,14.537279077889808,14.12710767427699,13.679040186393062,14.929397122645145,14.649031581106666,13.333574677458138,14.528942415064895,13.17258377130915,14.16671230714146,14.188047888190432,14.235565522936465,12.992407315348498,14.307343135884958,14.371640534611808,13.491477345568105,14.59274900396628,13.482177711187445,14.72988623278676,14.485074563698612,14.878194638470355,13.778385189262687,14.118373353949213,14.830713256951874,13.319107575824983,14.023754353299417,13.21416731409353,14.108279413033905,14.491414710925472,14.63679452594054,14.386334056778404,14.201894174551718,14.222643985451697,13.761031735466885,13.19537220740274,14.069449767427784,13.877380003213956,14.266127692256811,13.724940118462358,14.202429966015352,14.496604154575603,14.299565785293238,14.141229044304149,13.691307330191115,13.47231006370521,14.244958393151133,14.055875526996033,14.04840172658824,13.835260918627489,14.11162474703725,14.264002687114218,13.094242668809015,14.407533331671324,13.472183116189541,14.288073008232963,12.473705749619416,13.132339064219257,13.674633661767267,14.218033404055767,14.290954797038133,13.16945529769703,13.01105249980062,13.582847628550267,12.948184692830605,12.944346034137833,12.761966695382092,13.283811834830894,13.354249381945241,13.400879436282183,13.844803823548144,12.089119397915168,12.50084187955693,12.884170519108435,13.687375683437468,13.273067075722095,12.56057167123656,12.86978660094578,12.762382038710392,12.65150022065274,13.018721791970178,12.108851117040153,12.980318117957545,13.142904787508604,13.035314609824393,13.507670777134367,12.27699673929712,12.998942951443086,12.796242448203165,12.713601313573754,13.051718757178115,12.568906154502084,13.011227255423254,12.592223421359403,13.075813377461454,11.794821973331223,12.786882193664699,12.868243817704636,12.664447284547972,12.159871336778389,13.135228307589896,12.410716333604269,12.078484417411449,13.042172353174928,12.45198377723019,12.417852514885897,12.173364830849037,12.963257356633047,12.240791332161956,12.709945380232497,12.948184692830605,13.192755142640367,12.848427334023928,13.395668009636843,13.32671035834696,12.437231901039478,12.824759898954106,12.227916724201489,13.9901039638575,11.323054760341646,12.65217275350971,11.516192477879367,12.946358033887046,11.074810461160453,12.260331518557601,11.428360172704291,12.270587340447511,12.568668693380506,12.713601313573754,10.676838606474153,11.861086905995395,12.579080183834757,11.96902670215077,12.333155350310616,11.827739648806956,10.634811050171718,11.568906154502084
DNLZ,ENSG00000213221.5,2.807354922057604,3,2.807354922057604,4.392317422778761,0,3,1.584962500721156,3.584962500721156,3.584962500721156,2,4.523561956057013,1,3.169925001442312,2.584962500721156,3.4594316186372973,1.584962500721156,2.584962500721156,3.584962500721156,3.4594316186372973,2.807354922057604,2.584962500721156,2.807354922057604,1,2.807354922057604,2,2.807354922057604,2,2.321928094887362,2.321928094887362,1.584962500721156,2.584962500721156,3.169925001442312,1,2.321928094887362,1,2,2,2,4.584962500721156,2.807354922057604,2,2,3.9068905956085187,3.321928094887362,2.584962500721156,4.321928094887363,1.584962500721156,2.321928094887362,2,2.321928094887362,0,2.584962500721156,2.807354922057604,1,1.584962500721156,0,3.9068905956085187,1.584962500721156,1,1,0,1.584962500721156,4.247927513443585,1.584962500721156,3.807354922057604,4.700439718141092,2,2.321928094887362,2.321928094887362,2.584962500721156,1,1.584962500721156,1,3.807354922057604,1.584962500721156,3.4594316186372973,2.584962500721156,1,1,1.584962500721156,1,2,3.169925001442312,3.321928094887362,1.584962500721156,3.584962500721156,1.584962500721156,2,1,1,2.321928094887362,2.321928094887362,3.584962500721156,1,0,3.321928094887362,3.584962500721156,0,2.321928094887362,2,3,2,3,1,2.321928094887362,1.584962500721156,0,2,1,2,2.321928094887362,0,2.321928094887362,1,2.584962500721156,4,1.584962500721156,0,3.321928094887362,1.584962500721156,2.807354922057604,2,2,1,0,2.584962500721156,1.584962500721156,1,0,3.321928094887362,1,2.584962500721156,2.584962500721156,0,2.807354922057604,2,0,1,1,2.321928094887362,1,2,1,0,1,1,2.807354922057604,1,2.584962500721156,1.584962500721156,2.584962500721156,0,3.321928094887362,2,3.700439718141092,1.584962500721156,2.807354922057604,1,2.584962500721156,1.584962500721156,0,3.169925001442312,3.4594316186372973,2.321928094887362,2,2.584962500721156
